INN,STATUS,DATE
7024036337,"активное","01.11.2012"
7024044137,"активное","05.09.2018"
7103030930,"ликвидированное","08.2019"
7103042100,"ликвидированное","12.2018"
7103043305,"активное","11.02.2015"
7103047211,"ликвидированное","12.2018"
7103047772,"активное","24.05.2016"
7103050623,"активное","14.04.2017"
7103051200,"активное","05.06.2017"
7103052596,"ликвидированное","11.2019"
7103508617,"ликвидированное","09.2017"
7103509378,"активное","07.09.2010"
7103509995,"ликвидированное","06.2019"
7103510694,"активное","13.01.2011"
7103510743,"ликвидированное","06.2015"
7103512701,"активное","23.09.2011"
7103512853,"ликвидированное","06.2018"
7103515910,"активное","02.10.2012"
7103518333,"активное","03.07.2013"
7103519915,"активное","31.12.2013"
7104015580,"активное","20.12.2002"
7104048352,"активное","08.06.2005"
7104068542,"ликвидированное","05.2019"
7104068790,"ликвидированное","02.2018"
7104070189,"ликвидированное","06.2018"
7104070485,"активное","08.02.2016"
7104080420,"активное","22.10.2018"
7104501678,"ликвидированное","12.2016"
7104502230,"активное","28.12.2007"
7104514194,"активное","21.01.2011"
7104516025,"активное","05.08.2011"
7104520335,"активное","04.02.2013"
7104520455,"ликвидированное","12.2019"
7104524379,"активное","02.04.2014"
7104524386,"ликвидированное","12.2018"
7105022332,"активное","21.10.2002"
7105035589,"активное","29.09.2005"
7105037272,"активное","26.05.2006"
7105040557,"активное","07.06.2007"
7105042145,"активное","06.03.2015"
7105042184,"ликвидированное","11.2019"
7105046372,"активное","28.03.2016"
7105046654,"активное","20.04.2016"
7105049447,"ликвидированное","07.2019"
7105053940,"активное","11.04.2018"
7105511100,"ликвидированное","04.2019"
7105512136,"ликвидированное","11.2019"
7105516765,"ликвидированное","08.2018"
7105518681,"ликвидированное","05.2017"
7105520137,"ликвидированное","03.2017"
7105521130,"активное","21.03.2014"
7105523378,"ликвидированное","05.2017"
7106018515,"ликвидированное","09.2017"
7106026040,"ликвидированное","06.2018"
7106038575,"активное","08.02.2016"
7106041779,"активное","16.03.2016"
7106043110,"активное","07.04.2016"
7106049369,"активное","06.07.2016"
7106055563,"ликвидированное","01.2018"
7106061373,"ликвидированное","06.2018"
7106063814,"активное","13.01.2005"
7106068523,"активное","18.11.2005"
7106068964,"ликвидированное","08.2016"
7106070515,"ликвидированное","09.2019"
7106073107,"ликвидированное","06.2018"
7106075224,"активное","01.02.2007"
7106078190,"активное","07.04.2017"
7106082077,"в стадии ликвидации","04.2018"
7106082895,"активное","15.06.2018"
7106510090,"активное","20.04.2009"
7106514055,"активное","04.05.2010"
7106514351,"активное","02.06.2010"
7106515443,"ликвидированное","12.2016"
7106518204,"активное","26.04.2011"
7106518469,"ликвидированное","10.2019"
7106519737,"активное","16.09.2011"
7106520316,"активное","21.11.2011"
7106521038,"активное","09.02.2012"
7106521687,"ликвидированное","11.2017"
7106522592,"ликвидированное","10.2018"
7106524399,"ликвидированное","01.2018"
7106525667,"ликвидированное","04.2018"
7106528675,"активное","29.11.2013"
7106532086,"активное","27.10.2014"
7106532093,"активное","27.10.2014"
7107043673,"активное","28.11.2002"
7107049989,"активное","27.08.2002"
7107057725,"активное","12.02.2003"
7107059296,"активное","24.01.2003"
7107060319,"активное","15.10.2002"
7107087416,"активное","21.02.2005"
7107087952,"активное","25.03.2005"
7107093314,"активное","20.03.2006"
7107096298,"активное","21.08.2006"
7107102142,"активное","07.06.2007"
7107104566,"ликвидированное","09.2016"
7107105778,"ликвидированное","07.2019"
7107105961,"активное","17.03.2015"
7107108458,"ликвидированное","09.2019"
7107110320,"активное","17.11.2015"
7107111323,"ликвидированное","10.2018"
7107115494,"активное","19.08.2016"
7107120952,"активное","21.06.2017"
7107121191,"ликвидированное","10.2018"
7107122942,"активное","19.10.2017"
7107123897,"активное","05.12.2017"
7107127806,"активное","01.08.2018"
7107508047,"ликвидированное","07.2017"
7107509354,"активное","02.07.2008"
7107511219,"ликвидированное","12.2017"
7107517362,"активное","06.07.2009"
7107518052,"активное","25.08.2009"
7107518775,"активное","06.10.2009"
7107519232,"активное","24.10.2009"
7107523172,"ликвидированное","06.2019"
7107524458,"активное","03.09.2010"
7107533759,"ликвидированное","10.2018"
7107534167,"ликвидированное","12.2018"
7107535019,"активное","15.03.2012"
7107538161,"в стадии ликвидации","08.2012"
7107538549,"активное","18.09.2012"
7107541710,"активное","06.03.2013"
7107545480,"активное","15.10.2013"
7107545634,"ликвидированное","09.2018"
7107546589,"ликвидированное","06.2017"
7107547286,"ликвидированное","05.2015"
7107548547,"активное","28.03.2014"
7107548709,"ликвидированное","01.2019"
7107549519,"ликвидированное","09.2018"
7107550987,"ликвидированное","10.2019"
7107551050,"активное","19.08.2014"
7107551476,"активное","10.09.2014"
7107551934,"активное","01.10.2014"
7107552712,"ликвидированное","11.2019"
7107553000,"ликвидированное","09.2019"
7113022840,"активное","07.07.2003"
7113065442,"активное","21.02.2005"
7114022018,"активное","02.06.2015"
7114501885,"ликвидированное","08.2015"
7116144879,"активное","13.07.2007"
7116503479,"активное","07.08.2009"
7116504271,"ликвидированное","07.2015"
7116506889,"ликвидированное","01.2018"
7116509061,"ликвидированное","09.2018"
7118017442,"ликвидированное","05.2019"
7118020188,"ликвидированное","06.2018"
7118021223,"активное","15.06.2017"
7118502921,"активное","30.10.2009"
7123008605,"активное","05.06.2017"
7125026487,"ликвидированное","09.2019"
7126003468,"активное","05.08.2002"
7128014105,"активное","24.04.2018"
7128503184,"ликвидированное","09.2019"
7130025778,"активное","14.05.2005"
7130030601,"активное","06.04.2016"
7130031637,"активное","06.03.2017"
7130032119,"активное","06.07.2017"
7130504354,"ликвидированное","02.2019"
7130506070,"активное","15.07.2013"
7130506369,"активное","14.10.2013"
7130507130,"активное","06.05.2014"
7133027710,"ликвидированное","01.2019"
7135002439,"ликвидированное","10.2019"
7136025020,"активное","22.09.2004"
7136036783,"активное","26.01.2017"
